id,salary_in_usd,company_location_id,employee_residence_id,work_setting_id,employment_type_id,job_title_id,job_category_id
2378,40856,3,7,3,4,4,4
2379,167867,4,1,1,2,3,2
2380,192135,2,2,2,2,2,3
2381,199332,2,7,3,4,3,4
2382,171221,4,3,2,2,1,4
2383,122205,6,1,3,3,3,2
2384,187400,3,6,2,1,3,1
2385,133303,7,7,2,2,2,2
2386,99098,1,2,1,1,3,1
2387,146382,4,5,2,3,3,2
2388,194695,5,3,2,4,4,4
2389,149443,4,5,1,2,2,2
2390,197461,4,2,3,1,2,2
2391,165278,6,2,3,4,3,1
2392,132900,6,2,2,4,3,4
2393,159611,4,5,1,2,3,1
2394,50897,2,4,3,1,1,2
2395,165442,3,3,1,2,3,3
2396,185117,4,2,2,3,1,2
2397,117236,4,4,1,4,2,2
2398,131751,4,1,2,1,4,1
2399,151918,7,4,3,2,3,3
2400,78671,7,1,3,4,4,3
2401,176398,1,5,3,2,2,1
2402,133533,3,6,3,1,2,4
2403,191711,4,6,1,3,4,3
2404,90874,1,4,1,3,4,3
2405,182350,6,5,1,3,4,1
2406,138459,5,2,2,2,2,4
2407,123679,1,4,3,4,3,4
2408,156750,5,4,3,3,4,2
2409,100400,5,2,3,3,3,2
2410,39676,3,1,1,3,2,1
2411,34234,7,2,1,3,1,4
2412,182412,3,3,3,1,1,1
2413,142451,1,6,2,1,3,2
2414,114259,5,6,1,4,3,3
2415,169598,3,4,3,1,4,1
2416,64626,7,3,3,1,2,3
2417,31207,1,2,3,1,4,3
2418,159330,3,6,2,2,2,3
2419,112844,6,5,3,1,1,2
2420,82097,6,2,1,2,4,1
2421,150069,4,7,2,2,3,3
2422,166501,4,3,2,1,3,3
2423,83591,3,6,3,2,3,3
2424,168663,3,7,1,3,3,2
2425,141248,5,3,1,4,4,2
2426,199732,6,5,3,1,4,1
2427,107313,5,7,3,1,3,1
2428,134249,7,7,1,4,1,1
2429,70459,1,3,2,1,2,3
2430,132331,3,2,2,1,3,4
2431,132599,1,1,3,4,3,2
2432,108405,4,2,3,2,3,3
2433,119399,1,1,1,3,4,3
2434,165733,2,3,1,2,3,1
2435,74802,6,4,1,3,2,1
2436,48782,7,2,1,4,2,3
2437,140446,6,7,3,2,3,2
2438,162970,7,2,3,2,4,2
2439,97963,1,3,1,3,2,3
2440,106303,7,4,3,3,1,4
2441,113956,1,4,3,3,4,4
2442,66123,1,2,1,3,4,2
2443,86198,4,2,2,1,2,1
2444,82872,6,5,2,4,1,4
2445,34902,1,2,1,3,3,4
2446,187922,7,3,2,2,2,1
2447,78554,2,1,3,2,1,4
2448,169352,3,5,2,2,4,3
2449,110490,7,1,1,3,1,4
2450,87465,2,7,1,4,4,1
2451,198801,7,6,2,1,2,3
2452,62800,2,3,2,3,2,3
2453,127143,7,5,3,3,3,2
2454,148529,3,4,2,1,3,3
2455,108871,4,5,2,4,3,3
2456,101713,4,7,2,3,2,2
2457,71206,3,4,3,2,3,2
2458,33926,7,5,2,2,2,4
2459,143682,6,4,3,3,1,4
2460,73056,2,2,3,4,2,1
2461,98495,1,4,1,2,2,1
2462,114147,7,5,1,2,4,3
2463,195233,3,4,3,1,4,2
2464,179479,5,3,3,4,4,2
2465,86714,4,2,3,3,2,3
2466,159613,4,2,1,1,3,3
2467,167711,7,7,3,1,1,3
2468,32478,2,2,1,1,1,1
2469,94546,6,1,1,4,3,3
2470,149147,6,3,3,4,3,1
2471,118373,3,7,3,4,1,4
2472,59974,3,1,3,3,3,3
2473,74183,2,4,1,4,4,3
2474,169490,2,6,2,1,4,3
2475,130361,6,1,3,2,1,1
2476,87148,7,7,2,3,3,1
2477,142007,6,2,2,3,3,1
2478,142239,7,3,2,3,1,1
2479,138747,5,6,2,1,4,2
2480,192780,4,7,2,4,2,1
2481,131245,4,1,1,1,3,3
2482,193996,2,6,1,2,2,2
2483,53382,1,1,1,4,1,2
2484,56649,1,7,2,2,4,4
2485,140559,1,6,1,3,3,3
2486,128099,3,5,3,3,2,1
2487,60373,7,5,2,1,3,3
2488,52791,2,7,3,4,4,1
2489,53115,4,5,2,3,2,1
2490,178413,1,7,2,1,3,3
2491,143109,4,2,2,2,3,3
2492,177709,7,6,2,1,2,3
2493,185341,5,7,3,4,4,3
2494,113489,5,4,2,4,3,4
2495,53877,2,3,2,4,1,3
2496,70273,1,3,1,3,2,1
2497,86035,1,4,2,1,3,1
2498,173477,5,1,2,2,3,4
2499,141141,2,1,2,4,4,3
2500,71767,4,1,2,1,1,1
2501,150456,7,6,2,3,3,4
2502,171045,5,1,2,2,3,1
2503,88565,5,2,3,2,4,4
2504,119461,7,4,3,2,1,4
2505,158577,7,3,2,3,1,2
2506,140159,5,4,3,4,4,2
2507,53091,4,3,1,3,4,3
2508,49584,4,1,1,2,3,2
2509,134861,1,2,2,1,4,4
2510,152235,4,7,2,2,3,3
2511,144688,3,7,3,1,3,1
2512,46550,2,5,1,3,2,3
2513,163135,4,1,2,3,1,2
2514,122816,7,1,1,3,1,3
2515,41631,4,4,3,1,1,4
2516,31125,1,2,2,3,2,3
2517,196481,6,2,2,4,3,3
2518,80581,2,4,2,2,3,1
2519,52485,2,2,1,4,4,1
2520,138539,7,6,3,1,2,3
2521,113554,2,6,1,3,4,3
2522,104398,3,2,1,2,2,3
2523,162762,2,6,2,3,4,4
2524,45740,5,7,3,3,3,4
2525,118560,7,2,3,2,1,1
2526,115877,2,6,2,2,1,4
2527,39156,4,1,3,4,3,4
2528,144968,1,7,2,4,3,3
2529,198286,5,1,2,4,1,4
2530,126589,5,1,3,4,3,2
2531,93389,4,6,3,4,3,4
2532,163880,6,6,3,1,1,1
2533,100938,5,4,3,1,4,3
2534,97500,3,5,1,3,2,1
2535,90734,3,2,2,3,3,4
2536,178278,1,2,2,4,3,3
2537,170701,1,2,2,3,3,3
2538,62337,1,2,2,1,3,3
2539,117095,1,6,1,1,3,2
2540,93829,2,7,3,3,3,1
2541,99830,5,3,3,4,1,2
2542,76939,4,1,3,1,4,3
2543,42965,3,5,2,2,1,1
2544,42228,2,5,1,2,4,1
2545,78419,1,3,1,3,1,4
2546,126913,7,3,3,4,1,2
2547,79229,7,3,2,3,3,2
2548,173894,4,6,3,4,2,4
2549,60070,3,7,2,4,3,2
2550,154045,6,3,3,2,3,3
2551,37135,3,7,3,1,3,3
2552,129093,4,6,1,1,4,2
2553,129626,6,4,2,3,3,4
2554,69441,1,4,1,3,3,1
2555,146190,1,5,1,4,3,2
2556,179115,5,4,3,1,1,1
2557,126108,3,7,2,4,3,4
2558,105043,3,7,2,2,2,1
2559,33062,3,1,3,2,3,4
2560,120236,6,3,3,4,4,4
2561,82214,1,2,3,4,4,3
2562,83409,7,2,2,4,4,4
2563,171940,4,3,3,4,3,4
2564,98089,4,2,3,4,3,2
2565,124047,2,2,1,2,2,3
2566,47428,2,6,3,2,3,4
2567,138283,7,2,3,2,3,1
2568,199461,3,5,2,3,3,1
2569,64734,7,7,3,2,3,2
2570,95107,6,7,2,1,3,1
2571,116889,6,7,1,1,3,3
2572,142168,2,3,1,4,3,4
2573,114170,5,4,2,2,3,1
2574,172751,2,5,3,4,3,1
2575,185789,4,5,2,4,3,1
2576,186651,6,2,3,1,4,4
2577,64782,7,1,3,1,3,4
2578,100160,1,7,3,4,4,1
2579,148296,2,6,2,1,1,2
2580,184175,4,5,1,4,3,3
2581,83077,3,5,2,4,1,2
2582,58534,7,1,3,4,3,3
2583,68636,2,2,2,3,3,2
2584,129108,1,5,1,1,2,3
2585,80486,2,5,2,1,3,3
2586,124096,1,4,1,2,1,3
2587,63435,7,1,1,1,3,3
2588,63152,5,6,3,2,3,4
2589,139620,1,6,1,4,3,2
2590,88952,1,2,2,3,2,3
2591,49638,4,2,2,4,3,2
2592,147436,5,7,3,4,1,1
2593,46396,7,4,2,4,1,3
2594,187855,2,2,3,2,3,2
2595,166475,5,4,2,3,1,1
2596,53838,3,7,2,4,1,2
2597,68919,7,6,1,2,2,3
2598,107895,5,1,1,4,3,1
2599,77995,7,5,1,3,2,2
2600,183686,3,5,2,4,4,1
2601,105593,2,3,3,4,2,4
2602,161172,6,3,3,1,3,2
2603,124191,4,3,3,2,3,2
2604,100514,5,5,1,3,3,4
2605,40988,2,4,2,2,4,4
2606,149392,3,3,1,1,3,3
2607,145137,2,1,2,4,1,3
2608,107229,7,2,2,3,2,3
2609,131471,4,4,2,3,3,2
2610,68148,1,5,1,2,4,4
2611,174895,5,1,2,4,1,2
2612,54696,2,6,1,1,2,1
2613,41629,1,5,1,4,1,4
2614,164928,4,4,2,2,2,2
2615,61051,6,4,2,3,3,4
2616,63469,1,4,2,3,1,3
2617,102372,2,7,1,4,1,4
2618,73406,3,2,2,4,1,1
2619,117754,5,3,2,4,3,1
2620,65017,7,7,3,4,4,4
2621,40705,6,2,3,1,2,1
2622,180678,7,5,3,1,1,1
2623,116911,5,3,2,1,3,3
2624,122469,1,6,1,1,4,4
2625,103654,7,7,3,2,2,1
2626,196391,5,7,1,3,3,2
2627,122185,5,1,3,3,2,4
2628,75318,7,6,3,2,1,4
2629,163286,3,6,1,2,4,1
2630,104070,1,7,3,1,3,4
2631,79869,3,4,1,4,4,3
2632,196300,3,5,2,3,1,1
2633,33255,4,6,2,2,4,1
2634,150478,1,7,1,4,4,4
2635,57841,6,4,1,1,3,4
2636,35334,3,2,2,2,4,4
2637,135134,2,2,1,3,2,1
2638,70522,7,6,2,3,3,2
2639,60697,1,4,2,3,3,4
2640,171794,4,1,1,2,3,4
2641,131936,3,1,3,3,3,1
2642,153935,2,2,1,1,1,2
2643,46029,7,5,2,3,1,1
2644,95550,7,7,3,1,3,4
2645,169280,6,6,3,3,1,1
2646,105507,2,6,2,1,1,1
2647,118719,1,2,3,2,1,1
2648,118499,7,2,3,1,3,2
2649,131383,7,4,1,2,3,1
2650,169199,7,1,2,4,3,4
2651,45646,5,5,3,1,2,1
2652,52713,3,4,2,2,3,2
2653,62267,3,2,1,4,2,3
2654,33864,7,3,1,3,4,4
2655,106197,4,7,1,4,4,1
2656,193631,5,2,3,1,2,3
2657,147201,7,4,1,4,2,1
2658,102246,1,3,2,3,3,2
2659,192434,6,3,1,4,2,3
2660,62380,6,2,3,1,3,3
2661,71284,5,5,1,1,4,1
2662,148178,4,1,3,2,4,1
2663,153556,1,3,2,3,2,2
2664,85277,2,6,1,3,1,1
2665,45316,2,7,1,4,1,3
2666,185535,3,4,2,3,2,4
2667,165960,5,4,2,1,3,4
2668,41325,3,4,3,4,1,2
2669,180160,3,6,1,2,2,1
2670,104922,5,2,1,4,3,2
2671,143949,6,4,1,4,3,4
2672,160856,2,6,1,2,3,4
2673,134564,5,4,2,4,3,3
2674,106803,1,7,1,3,1,3
2675,45419,4,6,1,4,1,1
2676,75854,3,1,1,4,2,4
2677,163976,6,5,3,4,2,3
2678,139796,2,2,3,1,3,2
2679,129427,3,2,3,1,4,4
2680,110535,6,4,2,3,3,2
2681,118855,7,7,2,2,4,4
2682,181772,4,3,2,1,3,2
2683,57633,1,6,1,1,3,4
2684,146958,3,4,1,3,4,1
2685,54055,7,6,2,3,3,2
2686,179714,7,4,3,2,4,4
2687,164718,6,2,1,4,2,4
2688,174245,4,2,3,4,1,3
2689,37025,2,4,1,2,2,4
2690,42549,2,2,1,2,1,1
2691,44853,3,7,3,2,3,1
2692,91156,3,3,2,3,3,2
2693,172398,2,3,3,4,4,2
2694,164535,1,6,2,2,3,2
2695,57163,1,3,2,2,4,2
2696,128136,7,6,1,4,2,1
2697,153296,4,4,1,4,2,3
2698,44075,1,5,1,3,4,2
2699,124245,3,4,2,1,3,3
2700,73315,6,4,2,1,4,4
2701,133245,1,7,3,3,3,4
2702,46010,4,3,1,3,2,2
2703,136548,3,2,1,4,3,4
2704,30605,4,2,2,3,2,3
2705,197517,2,1,1,3,2,3
2706,67315,4,1,2,2,1,4
2707,38652,4,6,3,3,3,2
2708,193301,4,5,3,3,3,3
2709,191602,3,6,1,2,1,3
2710,150179,4,2,3,4,3,1
2711,123439,4,3,1,4,3,2
2712,110266,6,6,1,3,4,1
2713,198996,6,4,2,3,1,4
2714,68541,5,2,2,1,3,4
2715,94658,5,5,1,2,3,1
2716,86327,6,5,3,1,3,2
2717,123434,7,2,3,3,2,3
2718,73654,3,1,1,1,4,4
2719,45930,5,3,1,1,1,2
2720,160682,4,2,3,4,2,2
2721,164590,1,4,3,2,3,4
2722,192054,4,4,2,4,2,4
2723,36775,1,7,2,4,2,2
2724,185062,6,4,3,1,3,3
2725,35378,6,2,2,2,2,1
2726,76402,2,2,2,3,1,4
2727,109712,2,4,1,2,3,1
2728,55060,6,1,2,4,2,3
2729,157067,6,3,2,1,1,1
2730,158334,3,5,1,3,3,3
2731,148684,3,2,3,4,3,2
2732,123104,6,4,2,1,2,3
2733,52765,2,5,2,4,1,2
2734,184268,3,4,3,1,2,3
2735,146677,6,2,2,2,3,2
2736,176540,1,7,3,4,3,3
2737,124385,1,3,1,2,2,2
2738,132649,7,2,3,2,3,3
2739,38174,3,5,3,1,1,2
2740,75820,3,4,3,3,4,3
2741,156518,7,7,1,2,2,4
2742,180170,4,6,3,4,2,1
2743,102582,1,2,3,4,3,2
2744,165258,4,3,1,1,1,3
2745,46722,5,7,2,2,3,4
2746,138157,7,5,2,3,1,2
2747,101504,5,4,3,3,2,2
2748,140760,6,1,1,4,3,2
2749,70452,5,6,1,1,1,1
2750,58270,3,6,3,2,4,3
2751,71129,4,3,3,4,3,3
2752,36387,3,7,2,1,1,2
2753,54394,6,2,2,3,1,2
2754,157113,7,2,3,4,4,4
2755,106827,2,7,1,1,2,3
2756,141110,3,2,3,3,3,2
2757,191165,5,6,1,1,1,1
2758,65241,6,6,2,4,3,3
2759,58337,5,6,3,2,1,1
2760,130992,4,7,1,1,3,2
2761,34804,4,3,2,2,1,4
2762,195130,7,6,3,4,4,2
2763,87450,4,2,3,3,1,2
2764,89529,1,3,2,1,1,2
2765,152766,3,4,3,3,3,2
2766,61334,6,4,2,2,4,2
2767,93452,6,4,1,2,4,3
2768,167583,5,4,3,3,1,1
2769,137018,1,2,2,4,3,4
2770,69440,7,7,2,2,1,2
2771,93118,5,2,1,4,1,4
2772,115263,1,5,3,3,3,3
2773,156775,6,2,2,4,3,1
2774,79217,1,3,2,2,3,2
2775,192211,6,7,2,3,2,3
2776,98517,5,6,3,4,3,3
2777,173857,3,1,3,4,2,1
2778,84740,3,1,1,1,4,2
2779,131119,2,6,1,2,3,3
2780,43950,1,7,1,1,3,1
2781,102209,3,1,3,4,3,4
2782,97278,6,7,2,2,2,4
2783,68488,1,3,3,3,3,1
2784,66277,1,3,3,3,3,4
2785,33534,7,2,3,3,3,3
2786,110221,7,1,1,4,3,1
2787,101121,5,6,2,4,2,2
2788,104090,1,7,3,3,4,2
2789,139777,7,3,1,1,4,3
2790,31634,6,2,3,1,1,2
2791,46908,5,1,2,2,3,2
2792,182382,3,1,1,2,2,1
2793,110653,1,1,3,3,3,3
2794,97258,7,3,1,4,2,1
2795,99400,3,3,2,4,2,3
2796,146107,1,1,2,2,2,1
2797,159468,5,3,1,3,3,1
2798,142436,1,1,3,2,3,4
2799,61131,7,4,2,1,3,2
2800,181458,3,3,2,3,2,3
2801,91760,1,7,3,3,1,2
2802,97370,1,3,1,3,4,4
2803,159841,6,1,1,1,2,3
2804,84470,5,7,3,3,1,4
2805,149688,2,2,2,2,3,3
2806,83283,1,7,2,1,2,3
2807,160263,2,7,3,4,1,4
2808,163425,2,3,3,2,2,4
2809,43878,3,5,1,2,3,1
2810,147743,4,7,1,2,1,1
2811,106668,5,7,3,1,3,4
2812,38203,2,6,2,2,3,2
2813,40322,3,1,1,1,1,1
2814,106831,5,3,3,3,4,3
2815,65925,6,1,2,4,1,4
2816,52247,7,3,1,3,4,2
2817,137930,2,2,3,2,2,1
2818,178412,4,5,3,1,2,3
2819,149496,7,7,2,1,1,4
2820,183594,5,6,2,3,2,3
2821,107631,2,3,3,2,3,4
2822,76335,6,7,2,4,3,2
2823,118961,2,7,3,1,3,1
2824,64723,4,4,2,1,4,3
2825,34991,1,1,2,2,2,2
2826,197905,4,5,1,1,4,4
2827,177139,6,6,1,2,3,3
2828,43763,3,3,2,2,3,4
2829,74863,3,2,3,4,2,3
2830,47408,6,5,2,2,3,3
2831,186248,6,4,1,3,3,3
2832,196169,6,1,3,4,2,3
2833,144177,4,2,2,2,2,3
2834,196866,4,2,2,2,4,4
2835,119767,4,7,2,4,2,3
2836,31011,4,1,2,1,3,3
2837,184499,6,4,1,4,2,3
2838,68392,4,3,1,1,4,3
2839,88990,2,3,1,4,4,1
2840,176301,5,4,1,4,4,1
2841,108780,5,7,3,3,4,1
2842,186374,7,7,3,4,1,4
2843,53536,3,2,3,3,2,4
2844,117746,3,1,2,2,3,3
2845,35585,5,2,3,1,2,2
2846,87210,6,6,1,1,1,1
2847,166528,6,6,1,3,4,4
2848,152365,5,3,2,1,1,1
2849,198361,7,4,3,1,3,2
2850,39775,4,1,2,4,3,4
2851,44099,5,4,2,3,2,3
2852,132341,6,1,3,1,2,3
2853,71842,5,5,2,2,3,4
2854,87163,7,3,3,3,3,2
2855,152863,4,3,3,4,3,4
2856,125608,3,5,2,2,4,2
2857,170931,6,1,1,1,1,1
2858,139478,6,7,3,1,3,4
2859,85700,5,1,1,3,3,4
2860,32539,1,3,1,1,4,2
2861,138609,3,6,3,3,4,2
2862,108735,3,4,1,1,2,4
2863,194230,1,2,2,2,1,3
2864,87824,7,4,2,4,4,3
2865,42281,2,3,1,2,3,3
2866,176192,4,4,2,4,3,1
2867,39946,4,7,3,3,3,1
2868,154128,3,7,3,1,4,2
2869,154016,1,6,1,2,2,1
2870,106427,6,1,2,1,1,3
2871,56111,3,4,1,3,2,4
2872,63290,3,4,2,4,3,1
2873,195534,6,3,3,2,2,1
2874,34837,6,1,2,4,3,3
2875,41801,5,1,2,4,3,1
2876,159342,7,4,1,3,3,2
2877,184782,4,2,3,4,3,3
2878,127157,2,4,2,3,3,3
2879,70916,1,4,3,4,3,2
2880,174137,2,4,2,4,2,3
2881,92546,1,7,3,2,3,2
2882,75474,4,5,2,3,3,4
2883,123766,7,1,3,1,4,4
2884,66388,2,5,2,1,4,2
2885,106167,1,7,3,1,4,2
2886,125364,3,2,2,2,1,2
2887,104667,6,3,2,2,4,4
2888,109843,4,6,3,4,2,3
2889,33709,7,2,1,4,3,2
2890,78754,6,1,2,1,2,4
2891,116257,5,3,2,4,4,4
2892,35094,3,5,1,4,1,1
2893,170487,7,2,2,2,1,4
2894,37472,1,1,3,1,3,3
2895,66131,3,6,1,3,2,3
2896,114943,5,6,2,1,3,3
2897,113737,5,2,3,2,2,3
2898,189020,7,3,3,1,4,1
2899,53115,4,3,1,3,3,2
2900,57961,2,2,1,4,1,2
2901,77083,5,7,1,1,3,4
2902,77182,5,2,3,2,3,2
2903,157987,6,5,2,2,1,1
2904,32017,2,2,3,1,4,4
2905,165295,3,2,3,4,1,4
2906,91852,4,7,1,4,4,4
2907,80509,4,4,2,2,3,2
2908,184147,6,3,3,2,1,1
2909,36531,7,5,1,3,4,2
2910,165738,3,1,1,4,3,4
2911,74023,6,3,2,1,1,4
2912,196308,4,3,2,2,3,3
2913,70059,7,4,1,2,1,3
2914,70023,4,3,2,2,2,2
2915,34236,3,3,2,2,1,4
2916,197696,4,7,3,4,2,2
2917,193890,6,7,2,2,3,2
2918,191172,4,7,1,4,1,3
2919,135109,4,7,2,3,3,1
2920,156682,2,7,3,3,3,2
2921,54941,1,5,2,1,4,1
2922,123067,3,1,3,2,3,1
2923,131349,2,4,2,1,3,4
2924,106629,1,2,2,4,1,4
2925,194097,5,6,1,1,1,2
2926,41651,4,5,1,1,3,3
2927,120380,4,7,2,2,4,3
2928,79823,6,4,2,4,3,2
2929,174661,2,2,3,4,4,2
2930,69768,7,3,3,2,2,3
2931,115558,3,5,1,4,3,1
2932,142784,1,3,2,3,4,2
2933,134389,4,4,2,2,3,1
2934,161306,3,1,3,2,3,2
2935,102370,4,1,2,2,3,2
2936,176127,4,4,2,3,2,1
2937,98743,4,6,2,4,3,1
2938,163472,6,6,3,3,3,3
2939,117009,3,1,3,3,2,2
2940,140866,2,6,3,3,4,4
2941,119471,3,1,2,1,3,3
2942,90598,3,3,3,4,1,2
2943,55015,5,6,1,4,3,2
2944,94430,7,1,1,2,4,2
2945,79185,6,1,3,2,4,1
2946,92306,7,4,3,1,3,4
2947,49416,6,1,2,3,1,4
2948,108655,2,6,3,2,4,4
2949,103180,7,6,3,4,2,3
2950,80262,6,5,1,2,1,1
2951,104189,2,7,1,3,1,2
2952,109952,6,7,1,1,2,3
2953,83662,4,4,1,3,3,3
2954,82191,4,7,3,2,2,4
2955,173285,3,3,1,1,2,2
2956,113176,4,5,2,1,3,3
2957,91353,7,5,2,3,3,3
2958,131544,1,4,3,2,3,2
2959,176874,3,6,2,3,3,1
2960,73671,2,1,1,2,3,2
2961,73388,4,7,1,2,2,2
2962,195672,3,3,2,4,3,1
2963,113944,3,6,3,1,3,3
2964,90690,3,4,1,2,4,4
2965,166808,4,6,1,3,3,3
2966,77165,2,4,2,3,3,1
2967,61247,3,1,3,4,2,3
2968,149645,3,2,3,4,3,1
2969,58821,3,7,2,4,3,2
2970,164285,5,3,1,1,2,1
2971,138659,4,4,2,4,3,3
2972,190567,5,6,2,1,2,3
2973,101744,7,7,2,4,4,2
2974,170716,2,6,1,1,3,4
2975,167525,3,3,1,2,1,1
2976,147441,5,5,2,4,4,3
2977,142045,3,5,3,1,4,3
2978,41263,5,3,2,2,2,2
2979,86480,3,5,1,4,3,3
2980,156926,6,4,3,2,3,4
2981,193093,4,7,3,4,1,2
2982,148055,7,3,1,3,4,4
2983,179030,3,4,1,1,1,3
2984,71128,5,7,2,3,3,3
2985,117498,3,7,1,1,3,4
2986,72563,4,4,3,3,1,2
2987,47414,2,7,2,4,3,2
2988,152452,2,2,2,3,3,4
2989,105462,7,3,3,4,1,3
2990,135209,6,3,1,1,4,1
2991,67210,2,7,2,4,1,4
2992,176362,3,4,3,3,1,4
2993,160768,4,1,3,2,2,4
2994,33667,6,5,3,1,3,3
2995,157710,3,7,1,2,3,2
2996,47660,3,1,1,2,3,3
2997,102089,7,7,1,2,2,4
2998,112462,2,1,1,2,3,3
2999,165880,2,7,3,2,1,3
3000,124148,2,4,2,3,2,4
3001,189087,5,5,3,4,4,3
3002,63351,3,6,2,4,3,3
3003,151359,4,6,2,2,3,3
3004,104674,4,1,2,3,3,3
3005,66241,3,2,1,2,1,2
3006,162270,1,4,3,2,4,2
3007,122983,3,5,2,1,2,3
3008,132299,6,7,3,3,2,4
3009,173185,5,1,1,2,3,3
3010,132839,6,5,2,4,4,1
3011,68639,2,3,1,1,4,3
3012,94036,3,4,1,2,4,1
3013,115223,5,1,3,2,3,1
3014,97983,1,4,2,2,3,2
3015,156164,3,1,1,3,3,4
3016,104944,6,6,3,2,4,3
3017,152427,2,3,2,4,4,4
3018,47674,7,2,2,1,2,1
3019,42413,4,3,1,3,2,1
3020,84986,1,7,1,1,3,4
3021,53071,7,4,1,4,4,4
3022,104229,4,2,1,2,3,3
3023,152116,7,4,2,3,2,4
3024,112306,6,5,1,2,2,4
3025,158345,3,1,1,3,3,3
3026,97542,3,7,1,2,3,4
3027,35213,4,7,2,4,3,1
3028,93815,4,4,3,4,4,4
3029,197708,3,6,3,2,4,3
3030,93948,3,7,2,4,3,1
3031,105066,5,4,3,2,1,2
3032,77128,4,1,2,3,1,1
3033,79504,4,1,1,4,1,2
3034,100500,6,4,3,3,3,3
3035,82340,5,3,2,2,3,3
3036,159222,4,3,2,3,2,1
3037,64070,6,1,1,1,3,3
3038,103285,2,2,2,2,3,1
3039,153405,6,3,3,4,3,1
3040,175948,5,4,1,4,3,3
3041,48262,2,1,2,1,3,3
3042,132409,3,7,1,2,4,1
3043,185126,2,7,2,2,4,4
3044,184123,6,6,3,2,2,3
3045,189457,1,3,3,2,3,3
3046,65587,3,2,1,3,4,1
3047,158595,1,5,2,2,3,4
3048,85131,7,3,1,3,3,1
3049,123019,1,2,1,3,2,1
3050,188725,7,3,3,4,3,3
3051,72018,1,7,1,2,3,1
3052,147177,6,2,2,3,3,4
3053,115184,6,7,3,2,2,1
3054,127292,7,6,2,1,2,1
3055,74561,7,4,1,3,2,1
3056,146981,3,4,3,4,4,3
3057,171142,6,1,2,2,3,4
3058,63779,4,7,2,4,4,3
3059,177688,4,7,1,3,1,3
3060,125909,3,6,2,3,3,4
3061,147715,7,1,1,4,3,3
3062,130477,4,4,1,2,2,3
3063,131688,4,4,1,3,1,3
3064,147016,1,2,1,1,3,4
3065,161869,2,2,3,4,4,4
3066,174666,3,5,2,3,2,2
3067,77754,2,6,2,2,4,2
3068,83639,7,4,3,3,3,4
3069,42669,1,5,1,2,3,2
3070,159239,4,3,1,2,1,4
3071,114509,5,7,1,3,3,4
3072,182157,1,2,1,1,4,2
3073,58787,3,3,3,2,1,3
3074,54051,6,2,2,4,2,1
3075,80615,7,1,1,2,3,2
3076,198711,1,7,1,2,1,2
3077,166361,1,5,1,1,4,2
3078,149123,1,5,2,2,3,2
3079,185816,4,2,2,3,2,3
3080,158814,7,4,3,1,4,4
3081,47945,4,6,2,2,3,1
3082,144135,1,5,2,3,3,1
3083,185299,6,1,1,3,3,2
3084,112494,4,1,2,2,3,2
3085,171006,4,4,1,4,2,2
3086,83168,3,1,3,4,2,1
3087,106086,2,6,1,2,3,2
3088,151915,2,7,3,2,3,3
3089,99560,3,2,2,3,3,1
3090,61772,3,1,3,2,3,3
3091,169794,5,7,1,2,1,2
3092,97656,4,4,2,3,4,4
3093,125625,5,2,2,2,3,3
3094,116884,4,4,1,2,2,1
3095,147129,7,2,2,2,1,3
3096,166949,2,6,1,3,2,1
3097,48904,4,1,3,2,1,2
3098,116328,7,1,3,4,3,3
3099,110195,6,2,2,2,4,4
3100,190756,5,7,1,4,2,3
3101,96500,2,7,1,2,1,4
3102,64902,7,7,3,3,3,1
3103,83606,7,3,1,4,3,2
3104,153574,3,5,2,2,4,2
3105,65571,1,5,2,2,3,4
3106,99447,1,5,3,2,3,1
3107,106752,1,7,1,2,4,4
3108,117157,7,1,2,3,3,3
3109,87203,4,6,2,1,3,4
3110,87805,5,3,2,4,1,4
3111,102649,1,7,1,2,3,3
3112,160294,4,1,3,3,3,2
3113,70910,6,3,3,1,3,2
3114,183833,6,1,2,3,2,3
3115,54992,2,2,3,2,3,3
3116,117521,5,1,2,1,3,4
3117,85448,5,3,2,4,3,3
3118,99903,1,7,1,4,2,4
3119,40786,7,5,2,3,1,1
3120,141316,3,3,2,4,3,2
3121,72706,6,7,1,4,1,2
3122,139997,7,7,1,1,2,4
3123,106587,5,6,3,4,3,4
3124,45611,6,4,1,1,3,4
3125,34490,4,6,2,1,4,2
3126,80004,6,2,1,1,4,2
3127,126849,2,4,1,4,1,4
3128,159213,5,5,3,3,3,1
3129,167449,7,3,1,3,4,3
3130,39903,5,4,2,4,1,3
3131,175639,3,5,2,1,2,3
3132,56606,6,7,2,4,1,2
3133,153116,3,3,1,2,1,2
3134,163332,2,4,1,3,1,3
3135,191339,1,1,2,1,3,3
3136,46833,7,5,1,4,1,1
3137,145256,5,5,3,1,1,2
3138,33498,7,2,3,2,3,2
3139,155740,3,1,3,1,3,3
3140,40518,4,3,3,2,2,1
3141,52254,7,4,2,3,3,1
3142,111438,6,7,1,1,4,3
3143,186617,3,4,3,4,4,3
3144,164417,4,6,2,1,1,1
3145,89829,1,3,3,1,2,3
3146,123767,6,3,1,2,1,1
3147,137399,1,3,3,2,4,1
3148,39642,3,3,3,4,3,3
3149,113375,6,6,3,3,3,4
3150,119217,3,5,3,3,2,1
3151,159412,1,4,1,2,3,3
3152,194371,3,1,2,4,3,4
